Exchange_Date,Currency,Exchange
23-03-2020,GBP,0.8622
24-03-2020,GBP,0.8494
25-03-2020,GBP,0.8451
26-03-2020,GBP,0.8319
27-03-2020,GBP,0.8176
28-03-2020,GBP,0.8176
29-03-2020,GBP,0.8176
30-03-2020,GBP,0.8057
31-03-2020,GBP,0.8091
01-04-2020,GBP,0.8089
02-04-2020,GBP,0.8045
03-04-2020,GBP,0.8146
04-04-2020,GBP,0.8146
05-04-2020,GBP,0.8146
06-04-2020,GBP,0.8136
07-04-2020,GBP,0.8093
08-04-2020,GBP,0.809
09-04-2020,GBP,0.8058
10-04-2020,GBP,0.8058
11-04-2020,GBP,0.8058
12-04-2020,GBP,0.8058
13-04-2020,GBP,0.8058
14-04-2020,GBP,0.7959
15-04-2020,GBP,0.8015
16-04-2020,GBP,0.8005
17-04-2020,GBP,0.8009
18-04-2020,GBP,0.8009
19-04-2020,GBP,0.8009
20-04-2020,GBP,0.8043
21-04-2020,GBP,0.8131
22-04-2020,GBP,0.8091
23-04-2020,GBP,0.8095
24-04-2020,GBP,0.8102
25-04-2020,GBP,0.8102
26-04-2020,GBP,0.8102
27-04-2020,GBP,0.8041
28-04-2020,GBP,0.8006
29-04-2020,GBP,0.8059
30-04-2020,GBP,0.7991
01-05-2020,GBP,0.7991
02-05-2020,GBP,0.7991
03-05-2020,GBP,0.7991
04-05-2020,GBP,0.8033
05-05-2020,GBP,0.8029
06-05-2020,GBP,0.8074
07-05-2020,GBP,0.8113
08-05-2020,GBP,0.8073
09-05-2020,GBP,0.8073
10-05-2020,GBP,0.8073
11-05-2020,GBP,0.8119
12-05-2020,GBP,0.8084
13-05-2020,GBP,0.8114
14-05-2020,GBP,0.82
15-05-2020,GBP,0.8218
16-05-2020,GBP,0.8218
17-05-2020,GBP,0.8218
18-05-2020,GBP,0.8231
19-05-2020,GBP,0.8177
20-05-2020,GBP,0.8155
21-05-2020,GBP,0.8177
22-05-2020,GBP,0.8214
23-05-2020,GBP,0.8214
24-05-2020,GBP,0.8214
25-05-2020,GBP,0.8205
26-05-2020,GBP,0.8098
27-05-2020,GBP,0.8152
28-05-2020,GBP,0.8145
29-05-2020,GBP,0.809
30-05-2020,GBP,0.809
31-05-2020,GBP,0.809
01-06-2020,GBP,0.8067
02-06-2020,GBP,0.7972
03-06-2020,GBP,0.7956
04-06-2020,GBP,0.7972
05-06-2020,GBP,0.7895
06-06-2020,GBP,0.7895
07-06-2020,GBP,0.7895
08-06-2020,GBP,0.7902
09-06-2020,GBP,0.7891
10-06-2020,GBP,0.7821
11-06-2020,GBP,0.7901
12-06-2020,GBP,0.7931
13-06-2020,GBP,0.7931
14-06-2020,GBP,0.7931
15-06-2020,GBP,0.7967
16-06-2020,GBP,0.7903
17-06-2020,GBP,0.7964
18-06-2020,GBP,0.8022
19-06-2020,GBP,0.8074
20-06-2020,GBP,0.8074
21-06-2020,GBP,0.8074
22-06-2020,GBP,0.8056
23-06-2020,GBP,0.8008
24-06-2020,GBP,0.8009
25-06-2020,GBP,0.8048
26-06-2020,GBP,0.8078
27-06-2020,GBP,0.8078
28-06-2020,GBP,0.8078
29-06-2020,GBP,0.8112
30-06-2020,GBP,0.8148
01-07-2020,GBP,0.8074
02-07-2020,GBP,0.7994
03-07-2020,GBP,0.8029
04-07-2020,GBP,0.8029
05-07-2020,GBP,0.8029
06-07-2020,GBP,0.7992
07-07-2020,GBP,0.7985
08-07-2020,GBP,0.7968
09-07-2020,GBP,0.7905
10-07-2020,GBP,0.7943
11-07-2020,GBP,0.7943
12-07-2020,GBP,0.7943
13-07-2020,GBP,0.7939
14-07-2020,GBP,0.798
15-07-2020,GBP,0.7912
16-07-2020,GBP,0.7962
17-07-2020,GBP,0.797
18-07-2020,GBP,0.797
19-07-2020,GBP,0.797
20-07-2020,GBP,0.7912
21-07-2020,GBP,0.787
22-07-2020,GBP,0.787
23-07-2020,GBP,0.7883
24-07-2020,GBP,0.7838
25-07-2020,GBP,0.7838
26-07-2020,GBP,0.7838
27-07-2020,GBP,0.7767
28-07-2020,GBP,0.7764
29-07-2020,GBP,0.7709
30-07-2020,GBP,0.7687
31-07-2020,GBP,0.7601
01-08-2020,GBP,0.7601
02-08-2020,GBP,0.7601
03-08-2020,GBP,0.7676
04-08-2020,GBP,0.7678
05-08-2020,GBP,0.7615
06-08-2020,GBP,0.7602
07-08-2020,GBP,0.7648
08-08-2020,GBP,0.7648
09-08-2020,GBP,0.7648
10-08-2020,GBP,0.7664
11-08-2020,GBP,0.7625
12-08-2020,GBP,0.7686
13-08-2020,GBP,0.7637
14-08-2020,GBP,0.7633
15-08-2020,GBP,0.7633
16-08-2020,GBP,0.7633
17-08-2020,GBP,0.7646
18-08-2020,GBP,0.7591
19-08-2020,GBP,0.7571
20-08-2020,GBP,0.761
21-08-2020,GBP,0.7626
22-08-2020,GBP,0.7626
23-08-2020,GBP,0.7626
24-08-2020,GBP,0.7612
25-08-2020,GBP,0.7613
26-08-2020,GBP,0.7608
27-08-2020,GBP,0.7581
28-08-2020,GBP,0.7509
29-08-2020,GBP,0.7509
30-08-2020,GBP,0.7509
31-08-2020,GBP,0.7505
01-09-2020,GBP,0.7423
02-09-2020,GBP,0.749
03-09-2020,GBP,0.7546
04-09-2020,GBP,0.7543
05-09-2020,GBP,0.7543
06-09-2020,GBP,0.7543
07-09-2020,GBP,0.7598
08-09-2020,GBP,0.7675
09-09-2020,GBP,0.7748
10-09-2020,GBP,0.773
11-09-2020,GBP,0.7796
12-09-2020,GBP,0.7796
13-09-2020,GBP,0.7796
14-09-2020,GBP,0.7763
15-09-2020,GBP,0.7744
16-09-2020,GBP,0.7703
17-09-2020,GBP,0.7759
18-09-2020,GBP,0.7717
19-09-2020,GBP,0.7717
20-09-2020,GBP,0.7717
21-09-2020,GBP,0.7772
22-09-2020,GBP,0.7815
23-09-2020,GBP,0.7859
24-09-2020,GBP,0.7834
25-09-2020,GBP,0.7851
26-09-2020,GBP,0.7851
27-09-2020,GBP,0.7851
28-09-2020,GBP,0.7756
29-09-2020,GBP,0.7773
30-09-2020,GBP,0.7793
01-10-2020,GBP,0.772
02-10-2020,GBP,0.773
03-10-2020,GBP,0.773
04-10-2020,GBP,0.773
05-10-2020,GBP,0.7717
06-10-2020,GBP,0.772
07-10-2020,GBP,0.7767
08-10-2020,GBP,0.7738
09-10-2020,GBP,0.7729
10-10-2020,GBP,0.7729
11-10-2020,GBP,0.7729
12-10-2020,GBP,0.7678
13-10-2020,GBP,0.7686
14-10-2020,GBP,0.7693
15-10-2020,GBP,0.7739
16-10-2020,GBP,0.7743
17-10-2020,GBP,0.7743
18-10-2020,GBP,0.7743
19-10-2020,GBP,0.7687
20-10-2020,GBP,0.7733
21-10-2020,GBP,0.7657
22-10-2020,GBP,0.7637
23-10-2020,GBP,0.7648
24-10-2020,GBP,0.7648
25-10-2020,GBP,0.7648
26-10-2020,GBP,0.7679
27-10-2020,GBP,0.7667
28-10-2020,GBP,0.7731
29-10-2020,GBP,0.7726
30-10-2020,GBP,0.7711
31-10-2020,GBP,0.7711
01-11-2020,GBP,0.7711
02-11-2020,GBP,0.7729
03-11-2020,GBP,0.7695
04-11-2020,GBP,0.7675
05-11-2020,GBP,0.763
06-11-2020,GBP,0.7618
07-11-2020,GBP,0.7618
08-11-2020,GBP,0.7618
09-11-2020,GBP,0.7593
10-11-2020,GBP,0.7553
11-11-2020,GBP,0.7559
12-11-2020,GBP,0.7613
13-11-2020,GBP,0.7591
14-11-2020,GBP,0.7591
15-11-2020,GBP,0.7591
16-11-2020,GBP,0.7592
17-11-2020,GBP,0.754
18-11-2020,GBP,0.7531
19-11-2020,GBP,0.7554
20-11-2020,GBP,0.7535
21-11-2020,GBP,0.7535
22-11-2020,GBP,0.7535
23-11-2020,GBP,0.7469
24-11-2020,GBP,0.7502
25-11-2020,GBP,0.7496
26-11-2020,GBP,0.749
27-11-2020,GBP,0.7502
28-11-2020,GBP,0.7502
29-11-2020,GBP,0.7502
30-11-2020,GBP,0.75
01-12-2020,GBP,0.7503
02-12-2020,GBP,0.75
03-12-2020,GBP,0.7436
04-12-2020,GBP,0.7425
05-12-2020,GBP,0.7425
06-12-2020,GBP,0.7425
07-12-2020,GBP,0.7521
08-12-2020,GBP,0.7524
09-12-2020,GBP,0.7432
10-12-2020,GBP,0.752
11-12-2020,GBP,0.7611
12-12-2020,GBP,0.7611
13-12-2020,GBP,0.7611
14-12-2020,GBP,0.7458
15-12-2020,GBP,0.7479
16-12-2020,GBP,0.738
17-12-2020,GBP,0.7353
18-12-2020,GBP,0.7409
19-12-2020,GBP,0.7409
20-12-2020,GBP,0.7409
21-12-2020,GBP,0.7526
22-12-2020,GBP,0.7447
23-12-2020,GBP,0.7455
24-12-2020,GBP,0.7364
25-12-2020,GBP,0.7364
26-12-2020,GBP,0.7364
27-12-2020,GBP,0.7364
28-12-2020,GBP,0.7399
29-12-2020,GBP,0.7412
30-12-2020,GBP,0.7353
31-12-2020,GBP,0.7326
01-01-2021,GBP,0.7326
02-01-2021,GBP,0.7326
03-01-2021,GBP,0.7326
04-01-2021,GBP,0.7332
05-01-2021,GBP,0.7362
06-01-2021,GBP,0.7346
07-01-2021,GBP,0.7347
08-01-2021,GBP,0.7357
09-01-2021,GBP,0.7357
10-01-2021,GBP,0.7357
11-01-2021,GBP,0.7419
12-01-2021,GBP,0.7355
13-01-2021,GBP,0.7314
14-01-2021,GBP,0.7336
15-01-2021,GBP,0.7341
16-01-2021,GBP,0.7341
17-01-2021,GBP,0.7341
18-01-2021,GBP,0.7383
19-01-2021,GBP,0.7344
20-01-2021,GBP,0.7319
21-01-2021,GBP,0.7289
22-01-2021,GBP,0.7324
23-01-2021,GBP,0.7324
24-01-2021,GBP,0.7324
25-01-2021,GBP,0.7307
26-01-2021,GBP,0.7304
27-01-2021,GBP,0.7297
28-01-2021,GBP,0.7328
29-01-2021,GBP,0.7283
30-01-2021,GBP,0.7283
31-01-2021,GBP,0.7283
01-02-2021,GBP,0.7299
02-02-2021,GBP,0.7313
03-02-2021,GBP,0.7335
04-02-2021,GBP,0.731
05-02-2021,GBP,0.7305
06-02-2021,GBP,0.7305
07-02-2021,GBP,0.7305
08-02-2021,GBP,0.7304
09-02-2021,GBP,0.7256
10-02-2021,GBP,0.7228
11-02-2021,GBP,0.7224
12-02-2021,GBP,0.7248
13-02-2021,GBP,0.7248
14-02-2021,GBP,0.7248
15-02-2021,GBP,0.7191
16-02-2021,GBP,0.7192
17-02-2021,GBP,0.7211
18-02-2021,GBP,0.7162
19-02-2021,GBP,0.7126
20-02-2021,GBP,0.7126
01-01-2015,EUR,0.8237
02-01-2015,EUR,0.8304
03-01-2015,EUR,0.8304
04-01-2015,EUR,0.8304
05-01-2015,EUR,0.8393
06-01-2015,EUR,0.8393
07-01-2015,EUR,0.8452
08-01-2015,EUR,0.8498
09-01-2015,EUR,0.8465
10-01-2015,EUR,0.8465
11-01-2015,EUR,0.8465
12-01-2015,EUR,0.8472
13-01-2015,EUR,0.8488
14-01-2015,EUR,0.8493
15-01-2015,EUR,0.8541
16-01-2015,EUR,0.863
17-01-2015,EUR,0.863
18-01-2015,EUR,0.863
19-01-2015,EUR,0.8617
20-01-2015,EUR,0.8636
21-01-2015,EUR,0.8626
22-01-2015,EUR,0.8607
23-01-2015,EUR,0.893
24-01-2015,EUR,0.893
25-01-2015,EUR,0.893
26-01-2015,EUR,0.8894
27-01-2015,EUR,0.8845
28-01-2015,EUR,0.8815
29-01-2015,EUR,0.8838
30-01-2015,EUR,0.8846
31-01-2015,EUR,0.8846
01-02-2015,EUR,0.8846
02-02-2015,EUR,0.8842
03-02-2015,EUR,0.879
04-02-2015,EUR,0.8737
05-02-2015,EUR,0.8764
06-02-2015,EUR,0.8736
07-02-2015,EUR,0.8736
08-02-2015,EUR,0.8736
09-02-2015,EUR,0.8869
10-02-2015,EUR,0.8852
11-02-2015,EUR,0.8839
12-02-2015,EUR,0.8828
13-02-2015,EUR,0.8787
14-02-2015,EUR,0.8787
15-02-2015,EUR,0.8787
16-02-2015,EUR,0.8766
17-02-2015,EUR,0.876
18-02-2015,EUR,0.8794
19-02-2015,EUR,0.8782
20-02-2015,EUR,0.8851
21-02-2015,EUR,0.8851
22-02-2015,EUR,0.8851
23-02-2015,EUR,0.8851
24-02-2015,EUR,0.8828
25-02-2015,EUR,0.8814
26-02-2015,EUR,0.8836
27-02-2015,EUR,0.8897
28-02-2015,EUR,0.8897
01-03-2015,EUR,0.8897
02-03-2015,EUR,0.8907
03-03-2015,EUR,0.8954
04-03-2015,EUR,0.899
05-03-2015,EUR,0.9034
06-03-2015,EUR,0.9122
07-03-2015,EUR,0.9122
08-03-2015,EUR,0.9122
09-03-2015,EUR,0.9208
10-03-2015,EUR,0.9313
11-03-2015,EUR,0.9454
12-03-2015,EUR,0.9422
13-03-2015,EUR,0.9459
14-03-2015,EUR,0.9459
15-03-2015,EUR,0.9459
16-03-2015,EUR,0.9472
17-03-2015,EUR,0.9403
18-03-2015,EUR,0.9441
19-03-2015,EUR,0.9366
20-03-2015,EUR,0.928
21-03-2015,EUR,0.928
22-03-2015,EUR,0.928
23-03-2015,EUR,0.9164
24-03-2015,EUR,0.9132
25-03-2015,EUR,0.9103
26-03-2015,EUR,0.9113
27-03-2015,EUR,0.9211
28-03-2015,EUR,0.9211
29-03-2015,EUR,0.9211
30-03-2015,EUR,0.9221
31-03-2015,EUR,0.9295
01-04-2015,EUR,0.9298
02-04-2015,EUR,0.9234
03-04-2015,EUR,0.9234
04-04-2015,EUR,0.9234
05-04-2015,EUR,0.9234
06-04-2015,EUR,0.9234
07-04-2015,EUR,0.9219
08-04-2015,EUR,0.9206
09-04-2015,EUR,0.9282
10-04-2015,EUR,0.9461
11-04-2015,EUR,0.9461
12-04-2015,EUR,0.9461
13-04-2015,EUR,0.9477
14-04-2015,EUR,0.9466
15-04-2015,EUR,0.9453
16-04-2015,EUR,0.9336
17-04-2015,EUR,0.9247
18-04-2015,EUR,0.9247
19-04-2015,EUR,0.9247
20-04-2015,EUR,0.9326
21-04-2015,EUR,0.9346
22-04-2015,EUR,0.9308
23-04-2015,EUR,0.9283
24-04-2015,EUR,0.9239
25-04-2015,EUR,0.9239
26-04-2015,EUR,0.9239
27-04-2015,EUR,0.924
28-04-2015,EUR,0.9152
29-04-2015,EUR,0.9089
30-04-2015,EUR,0.8917
01-05-2015,EUR,0.8917
02-05-2015,EUR,0.8917
03-05-2015,EUR,0.8917
04-05-2015,EUR,0.8967
05-05-2015,EUR,0.8995
06-05-2015,EUR,0.8905
07-05-2015,EUR,0.8846
08-05-2015,EUR,0.8912
09-05-2015,EUR,0.8912
10-05-2015,EUR,0.8912
11-05-2015,EUR,0.8975
12-05-2015,EUR,0.8898
13-05-2015,EUR,0.8912
14-05-2015,EUR,0.8757
15-05-2015,EUR,0.8828
16-05-2015,EUR,0.8828
17-05-2015,EUR,0.8828
18-05-2015,EUR,0.878
19-05-2015,EUR,0.8945
20-05-2015,EUR,0.8994
21-05-2015,EUR,0.8982
22-05-2015,EUR,0.8957
23-05-2015,EUR,0.8957
24-05-2015,EUR,0.8957
25-05-2015,EUR,0.9109
26-05-2015,EUR,0.9152
27-05-2015,EUR,0.9206
28-05-2015,EUR,0.9178
29-05-2015,EUR,0.9116
30-05-2015,EUR,0.9116
31-05-2015,EUR,0.9116
01-06-2015,EUR,0.9137
02-06-2015,EUR,0.9067
03-06-2015,EUR,0.8981
04-06-2015,EUR,0.8836
05-06-2015,EUR,0.8914
06-06-2015,EUR,0.8914
07-06-2015,EUR,0.8914
08-06-2015,EUR,0.8959
09-06-2015,EUR,0.889
10-06-2015,EUR,0.8866
11-06-2015,EUR,0.8903
12-06-2015,EUR,0.8913
13-06-2015,EUR,0.8913
14-06-2015,EUR,0.8913
15-06-2015,EUR,0.8914
16-06-2015,EUR,0.8917
17-06-2015,EUR,0.8866
18-06-2015,EUR,0.8769
19-06-2015,EUR,0.885
20-06-2015,EUR,0.885
21-06-2015,EUR,0.885
22-06-2015,EUR,0.8814
23-06-2015,EUR,0.8925
24-06-2015,EUR,0.8918
25-06-2015,EUR,0.8924
26-06-2015,EUR,0.8927
27-06-2015,EUR,0.8927
28-06-2015,EUR,0.8927
29-06-2015,EUR,0.8982
30-06-2015,EUR,0.8937
01-07-2015,EUR,0.9009
02-07-2015,EUR,0.9037
03-07-2015,EUR,0.9012
04-07-2015,EUR,0.9012
05-07-2015,EUR,0.9012
06-07-2015,EUR,0.9084
07-07-2015,EUR,0.9148
08-07-2015,EUR,0.9071
09-07-2015,EUR,0.9046
10-07-2015,EUR,0.8941
11-07-2015,EUR,0.8941
12-07-2015,EUR,0.8941
13-07-2015,EUR,0.9051
14-07-2015,EUR,0.9065
15-07-2015,EUR,0.9083
16-07-2015,EUR,0.9202
17-07-2015,EUR,0.9184
18-07-2015,EUR,0.9184
19-07-2015,EUR,0.9184
20-07-2015,EUR,0.9215
21-07-2015,EUR,0.9202
22-07-2015,EUR,0.9173
23-07-2015,EUR,0.9092
24-07-2015,EUR,0.9142
25-07-2015,EUR,0.9142
26-07-2015,EUR,0.9142
27-07-2015,EUR,0.9043
28-07-2015,EUR,0.907
29-07-2015,EUR,0.9066
30-07-2015,EUR,0.9128
31-07-2015,EUR,0.9118
01-08-2015,EUR,0.9118
02-08-2015,EUR,0.9118
03-08-2015,EUR,0.9132
04-08-2015,EUR,0.9113
05-08-2015,EUR,0.9189
06-08-2015,EUR,0.9187
07-08-2015,EUR,0.914
08-08-2015,EUR,0.914
09-08-2015,EUR,0.914
10-08-2015,EUR,0.9124
11-08-2015,EUR,0.9046
12-08-2015,EUR,0.8965
13-08-2015,EUR,0.9002
14-08-2015,EUR,0.8952
15-08-2015,EUR,0.8952
16-08-2015,EUR,0.8952
17-08-2015,EUR,0.9009
18-08-2015,EUR,0.9042
19-08-2015,EUR,0.9057
20-08-2015,EUR,0.8942
21-08-2015,EUR,0.8864
22-08-2015,EUR,0.8864
23-08-2015,EUR,0.8864
24-08-2015,EUR,0.8698
25-08-2015,EUR,0.8691
26-08-2015,EUR,0.877
27-08-2015,EUR,0.8862
28-08-2015,EUR,0.8875
29-08-2015,EUR,0.8875
30-08-2015,EUR,0.8875
31-08-2015,EUR,0.8917
01-09-2015,EUR,0.89
02-09-2015,EUR,0.8885
03-09-2015,EUR,0.8906
04-09-2015,EUR,0.8978
05-09-2015,EUR,0.8978
06-09-2015,EUR,0.8978
07-09-2015,EUR,0.8972
08-09-2015,EUR,0.8959
09-09-2015,EUR,0.8977
10-09-2015,EUR,0.8941
11-09-2015,EUR,0.8875
12-09-2015,EUR,0.8875
13-09-2015,EUR,0.8875
14-09-2015,EUR,0.8846
15-09-2015,EUR,0.8834
16-09-2015,EUR,0.8906
17-09-2015,EUR,0.884
18-09-2015,EUR,0.8757
19-09-2015,EUR,0.8757
20-09-2015,EUR,0.8757
21-09-2015,EUR,0.8889
22-09-2015,EUR,0.8965
23-09-2015,EUR,0.8969
24-09-2015,EUR,0.8896
25-09-2015,EUR,0.8968
26-09-2015,EUR,0.8968
27-09-2015,EUR,0.8968
28-09-2015,EUR,0.8953
29-09-2015,EUR,0.8925
30-09-2015,EUR,0.8926
01-10-2015,EUR,0.8966
02-10-2015,EUR,0.8961
03-10-2015,EUR,0.8961
04-10-2015,EUR,0.8961
05-10-2015,EUR,0.89
06-10-2015,EUR,0.8909
07-10-2015,EUR,0.8876
08-10-2015,EUR,0.8886
09-10-2015,EUR,0.8801
10-10-2015,EUR,0.8801
11-10-2015,EUR,0.8801
12-10-2015,EUR,0.8793
13-10-2015,EUR,0.8792
14-10-2015,EUR,0.8764
15-10-2015,EUR,0.8742
16-10-2015,EUR,0.8803
17-10-2015,EUR,0.8803
18-10-2015,EUR,0.8803
19-10-2015,EUR,0.8824
20-10-2015,EUR,0.8793
21-10-2015,EUR,0.8807
22-10-2015,EUR,0.8839
23-10-2015,EUR,0.9022
24-10-2015,EUR,0.9022
25-10-2015,EUR,0.9022
26-10-2015,EUR,0.9082
27-10-2015,EUR,0.9041
28-10-2015,EUR,0.9021
29-10-2015,EUR,0.9149
30-10-2015,EUR,0.9077
31-10-2015,EUR,0.9077
01-11-2015,EUR,0.9077
02-11-2015,EUR,0.9065
03-11-2015,EUR,0.9111
04-11-2015,EUR,0.9145
05-11-2015,EUR,0.9189
06-11-2015,EUR,0.9205
07-11-2015,EUR,0.9205
08-11-2015,EUR,0.9205
09-11-2015,EUR,0.928
10-11-2015,EUR,0.9336
11-11-2015,EUR,0.9332
12-11-2015,EUR,0.9323
13-11-2015,EUR,0.929
14-11-2015,EUR,0.929
15-11-2015,EUR,0.929
16-11-2015,EUR,0.9326
17-11-2015,EUR,0.9372
18-11-2015,EUR,0.9376
19-11-2015,EUR,0.9357
20-11-2015,EUR,0.9356
21-11-2015,EUR,0.9356
22-11-2015,EUR,0.9356
23-11-2015,EUR,0.9406
24-11-2015,EUR,0.9389
25-11-2015,EUR,0.9446
26-11-2015,EUR,0.9423
27-11-2015,EUR,0.9452
28-11-2015,EUR,0.9452
29-11-2015,EUR,0.9452
30-11-2015,EUR,0.9453
01-12-2015,EUR,0.9434
02-12-2015,EUR,0.9423
03-12-2015,EUR,0.9371
04-12-2015,EUR,0.9173
05-12-2015,EUR,0.9173
06-12-2015,EUR,0.9173
07-12-2015,EUR,0.9252
08-12-2015,EUR,0.9195
09-12-2015,EUR,0.914
10-12-2015,EUR,0.9138
11-12-2015,EUR,0.9132
12-12-2015,EUR,0.9132
13-12-2015,EUR,0.9132
14-12-2015,EUR,0.9105
15-12-2015,EUR,0.9099
16-12-2015,EUR,0.9147
17-12-2015,EUR,0.9224
18-12-2015,EUR,0.9228
19-12-2015,EUR,0.9228
20-12-2015,EUR,0.9228
21-12-2015,EUR,0.92
22-12-2015,EUR,0.9131
23-12-2015,EUR,0.9161
24-12-2015,EUR,0.9135
25-12-2015,EUR,0.9135
26-12-2015,EUR,0.9135
27-12-2015,EUR,0.9135
28-12-2015,EUR,0.9122
29-12-2015,EUR,0.9131
30-12-2015,EUR,0.9152
31-12-2015,EUR,0.9185
01-01-2016,EUR,0.9185
02-01-2016,EUR,0.9185
03-01-2016,EUR,0.9185
04-01-2016,EUR,0.9176
05-01-2016,EUR,0.9306
06-01-2016,EUR,0.9309
07-01-2016,EUR,0.9201
08-01-2016,EUR,0.9207
09-01-2016,EUR,0.9207
10-01-2016,EUR,0.9207
11-01-2016,EUR,0.9184
12-01-2016,EUR,0.9228
13-01-2016,EUR,0.9246
14-01-2016,EUR,0.918
15-01-2016,EUR,0.9163
16-01-2016,EUR,0.9163
17-01-2016,EUR,0.9163
18-01-2016,EUR,0.9181
19-01-2016,EUR,0.9201
20-01-2016,EUR,0.9168
21-01-2016,EUR,0.918
22-01-2016,EUR,0.9252
23-01-2016,EUR,0.9252
24-01-2016,EUR,0.9252
25-01-2016,EUR,0.9246
26-01-2016,EUR,0.9228
27-01-2016,EUR,0.9184
28-01-2016,EUR,0.9172
29-01-2016,EUR,0.9158
30-01-2016,EUR,0.9158
31-01-2016,EUR,0.9158
01-02-2016,EUR,0.9188
02-02-2016,EUR,0.9158
03-02-2016,EUR,0.9147
04-02-2016,EUR,0.8924
05-02-2016,EUR,0.8927
06-02-2016,EUR,0.8927
07-02-2016,EUR,0.8927
08-02-2016,EUR,0.9008
09-02-2016,EUR,0.89
10-02-2016,EUR,0.8883
11-02-2016,EUR,0.8813
12-02-2016,EUR,0.8869
13-02-2016,EUR,0.8869
14-02-2016,EUR,0.8869
15-02-2016,EUR,0.8945
16-02-2016,EUR,0.8956
17-02-2016,EUR,0.898
18-02-2016,EUR,0.9022
19-02-2016,EUR,0.9012
20-02-2016,EUR,0.9012
21-02-2016,EUR,0.9012
22-02-2016,EUR,0.9069
23-02-2016,EUR,0.9089
24-02-2016,EUR,0.9107
25-02-2016,EUR,0.9069
26-02-2016,EUR,0.9086
27-02-2016,EUR,0.9086
28-02-2016,EUR,0.9086
29-02-2016,EUR,0.9184
01-03-2016,EUR,0.9198
02-03-2016,EUR,0.9211
03-03-2016,EUR,0.9173
04-03-2016,EUR,0.9116
05-03-2016,EUR,0.9116
06-03-2016,EUR,0.9116
07-03-2016,EUR,0.913
08-03-2016,EUR,0.9068
09-03-2016,EUR,0.9113
10-03-2016,EUR,0.9211
11-03-2016,EUR,0.9017
12-03-2016,EUR,0.9017
13-03-2016,EUR,0.9017
14-03-2016,EUR,0.8994
15-03-2016,EUR,0.9002
16-03-2016,EUR,0.9038
17-03-2016,EUR,0.8841
18-03-2016,EUR,0.8866
19-03-2016,EUR,0.8866
20-03-2016,EUR,0.8866
21-03-2016,EUR,0.8872
22-03-2016,EUR,0.8919
23-03-2016,EUR,0.8952
24-03-2016,EUR,0.8965
25-03-2016,EUR,0.8965
26-03-2016,EUR,0.8965
27-03-2016,EUR,0.8965
28-03-2016,EUR,0.8965
29-03-2016,EUR,0.8933
30-03-2016,EUR,0.8831
31-03-2016,EUR,0.8783
01-04-2016,EUR,0.8747
02-04-2016,EUR,0.8747
03-04-2016,EUR,0.8747
04-04-2016,EUR,0.8787
05-04-2016,EUR,0.8797
06-04-2016,EUR,0.8821
07-04-2016,EUR,0.88
08-04-2016,EUR,0.88
09-04-2016,EUR,0.88
10-04-2016,EUR,0.88
11-04-2016,EUR,0.878
12-04-2016,EUR,0.8775
13-04-2016,EUR,0.8851
14-04-2016,EUR,0.8887
15-04-2016,EUR,0.8862
16-04-2016,EUR,0.8862
17-04-2016,EUR,0.8862
18-04-2016,EUR,0.8845
19-04-2016,EUR,0.8816
20-04-2016,EUR,0.8788
21-04-2016,EUR,0.8807
22-04-2016,EUR,0.8879
23-04-2016,EUR,0.8879
24-04-2016,EUR,0.8879
25-04-2016,EUR,0.8878
26-04-2016,EUR,0.886
27-04-2016,EUR,0.8847
28-04-2016,EUR,0.8804
29-04-2016,EUR,0.877
30-04-2016,EUR,0.877
01-05-2016,EUR,0.877
02-05-2016,EUR,0.8701
03-05-2016,EUR,0.8644
04-05-2016,EUR,0.8692
05-05-2016,EUR,0.8742
06-05-2016,EUR,0.8751
07-05-2016,EUR,0.8751
08-05-2016,EUR,0.8751
09-05-2016,EUR,0.8776
10-05-2016,EUR,0.8791
11-05-2016,EUR,0.8765
12-05-2016,EUR,0.878
13-05-2016,EUR,0.8812
14-05-2016,EUR,0.8812
15-05-2016,EUR,0.8812
16-05-2016,EUR,0.8831
17-05-2016,EUR,0.8835
18-05-2016,EUR,0.8866
19-05-2016,EUR,0.8931
20-05-2016,EUR,0.8913
21-05-2016,EUR,0.8913
22-05-2016,EUR,0.8913
23-05-2016,EUR,0.8917
24-05-2016,EUR,0.8954
25-05-2016,EUR,0.8972
26-05-2016,EUR,0.8954
27-05-2016,EUR,0.8954
28-05-2016,EUR,0.8954
29-05-2016,EUR,0.8954
30-05-2016,EUR,0.8977
31-05-2016,EUR,0.8965
01-06-2016,EUR,0.8949
02-06-2016,EUR,0.8938
03-06-2016,EUR,0.8965
04-06-2016,EUR,0.8965
05-06-2016,EUR,0.8965
06-06-2016,EUR,0.8811
07-06-2016,EUR,0.8812
08-06-2016,EUR,0.8789
09-06-2016,EUR,0.8816
10-06-2016,EUR,0.8846
11-06-2016,EUR,0.8846
12-06-2016,EUR,0.8846
13-06-2016,EUR,0.8875
14-06-2016,EUR,0.8909
15-06-2016,EUR,0.8905
16-06-2016,EUR,0.8949
17-06-2016,EUR,0.8886
18-06-2016,EUR,0.8886
19-06-2016,EUR,0.8886
20-06-2016,EUR,0.8825
21-06-2016,EUR,0.8839
22-06-2016,EUR,0.8863
23-06-2016,EUR,0.878
24-06-2016,EUR,0.9037
25-06-2016,EUR,0.9037
26-06-2016,EUR,0.9037
