ProductKey,Product_Name,Category,Brand,Annual_Demand,EOQ,Daily_Demand,Safety_Stock,Final_Reorder_Point,Annual_Order_Cost,Annual_Holding_Cost,Total_Inventory_Cost,Risk_Level
875,Contoso Wireless Notebook Optical Mouse X205 White,Computers,Contoso,4.09,1.0,0.0112,3.0,3.0,11.83,5.38,17.21,Low
876,Contoso Wireless Notebook Optical Mouse X205 Blue,Computers,Contoso,2.14,1.0,0.0059,2.0,2.0,6.19,5.38,11.57,Low
877,Contoso Wireless Notebook Optical Mouse X205 Silver,Computers,Contoso,2.92,1.0,0.008,7.0,7.0,8.45,5.38,13.83,Low
878,Contoso Wireless Notebook Optical Mouse X205 Orange,Computers,Contoso,1.95,1.0,0.0053,3.0,3.0,5.64,5.38,11.02,Low
879,Contoso Optical Wheel OEM PS/2 Mouse E60 Grey,Computers,Contoso,4.67,4.0,0.0128,5.0,5.0,3.38,3.32,6.7,Low
880,Contoso Optical Wheel OEM PS/2 Mouse E60 Black,Computers,Contoso,1.56,2.0,0.0043,2.0,2.0,2.26,1.66,3.92,Low
881,Contoso Optical Wheel OEM PS/2 Mouse E60 White,Computers,Contoso,3.7,4.0,0.0101,4.0,4.0,2.68,3.32,6.0,Low
882,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,Computers,Contoso,9.15,6.0,0.0251,6.0,6.0,4.41,4.97,9.38,Low
883,Contoso Bluetooth Notebook Mouse X305 Black,Computers,Contoso,1.95,1.0,0.0053,7.0,7.0,5.64,6.21,11.85,Low
884,Contoso Bluetooth Notebook Mouse X305 White,Computers,Contoso,5.45,2.0,0.0149,5.0,5.0,7.88,12.42,20.3,Medium
885,Contoso Bluetooth Notebook Mouse X305 Silver,Computers,Contoso,3.5,1.0,0.0096,5.0,5.0,10.13,6.21,16.34,Low
886,Contoso Bluetooth Notebook Mouse X305 Grey,Computers,Contoso,7.78,2.0,0.0213,4.0,4.0,11.25,12.42,23.67,Medium
887,Contoso Bluetooth Notebook Mouse E70 Black,Computers,Contoso,3.89,2.0,0.0107,6.0,6.0,5.63,6.37,12.0,Low
888,Contoso Bluetooth Notebook Mouse E70 White,Computers,Contoso,2.72,2.0,0.0075,2.0,2.0,3.93,6.37,10.3,Low
889,Contoso Bluetooth Notebook Mouse E70 Silver,Computers,Contoso,3.31,2.0,0.0091,4.0,4.0,4.79,6.37,11.16,Low
890,Contoso Bluetooth Notebook Mouse E70 Grey,Computers,Contoso,5.64,2.0,0.0155,7.0,7.0,8.16,6.37,14.53,Low
891,SV Rechargeable Bluetooth Notebook Mouse E80 Silver,Computers,Southridge Video,1.95,1.0,0.0053,4.0,4.0,5.64,3.82,9.46,Low
892,SV Rechargeable Bluetooth Notebook Mouse E80 Black,Computers,Southridge Video,7.2,2.0,0.0197,7.0,7.0,10.41,7.64,18.05,Low
893,SV Rechargeable Bluetooth Notebook Mouse E80 White,Computers,Southridge Video,6.03,2.0,0.0165,5.0,5.0,8.72,7.64,16.36,Low
894,SV Rechargeable Bluetooth Notebook Mouse E80 Grey,Computers,Southridge Video,3.31,2.0,0.0091,5.0,5.0,4.79,7.64,12.43,Low
895,SV Keyboard E90 Silver,Computers,Southridge Video,3.31,2.0,0.0091,8.0,8.0,4.79,5.32,10.11,Low
896,SV Keyboard E90 White,Computers,Southridge Video,1.95,1.0,0.0053,2.0,2.0,5.64,2.66,8.3,Low
897,SV Keyboard E90 Black,Computers,Southridge Video,6.23,3.0,0.0171,7.0,7.0,6.01,7.98,13.99,Low
898,SV Keyboard E90 Grey,Computers,Southridge Video,1.36,1.0,0.0037,1.0,1.0,3.93,2.66,6.59,Low
899,SV Keyboard E10 Silver,Computers,Southridge Video,6.81,3.0,0.0187,5.0,5.0,6.57,8.41,14.98,Low
900,SV Keyboard E10 White,Computers,Southridge Video,6.62,3.0,0.0181,3.0,3.0,6.38,8.41,14.79,Low
901,SV Keyboard E10 Black,Computers,Southridge Video,4.86,2.0,0.0133,2.0,2.0,7.03,5.61,12.64,Low
902,SV Keyboard E10 Grey,Computers,Southridge Video,3.11,2.0,0.0085,5.0,5.0,4.5,5.61,10.11,Low
903,SV 40GB USB2.0 Portable Hard Disk E400 Red,Computers,Southridge Video,6.42,2.0,0.0176,5.0,5.0,9.29,9.68,18.97,Low
904,SV 40GB USB2.0 Portable Hard Disk E400 Silver,Computers,Southridge Video,4.86,2.0,0.0133,3.0,3.0,7.03,9.68,16.71,Low
905,SV 40GB USB2.0 Portable Hard Disk E400 Blue,Computers,Southridge Video,7.01,2.0,0.0192,5.0,5.0,10.14,9.68,19.82,Low
906,SV 40GB USB2.0 Portable Hard Disk E400 Yellow,Computers,Southridge Video,4.67,2.0,0.0128,5.0,5.0,6.76,9.68,16.44,Low
907,SV 80GB USB2.0 Portable Hard Disk E500 Red,Computers,Southridge Video,4.09,1.0,0.0112,4.0,4.0,11.83,6.5,18.33,Low
908,SV 80GB USB2.0 Portable Hard Disk E500 Silver,Computers,Southridge Video,4.48,1.0,0.0123,6.0,6.0,12.96,6.5,19.46,Low
909,SV 80GB USB2.0 Portable Hard Disk E500 Blue,Computers,Southridge Video,4.09,1.0,0.0112,3.0,3.0,11.83,6.5,18.33,Low
910,SV 80GB USB2.0 Portable Hard Disk E500 Yellow,Computers,Southridge Video,5.25,2.0,0.0144,7.0,7.0,7.59,13.0,20.59,Medium
911,SV 160GB USB2.0 Portable Hard Disk M65 Silver,Computers,Southridge Video,6.62,2.0,0.0181,7.0,7.0,9.58,11.02,20.6,Medium
912,SV 160GB USB2.0 Portable Hard Disk M65 Black,Computers,Southridge Video,2.72,1.0,0.0075,10.0,10.0,7.87,5.51,13.38,Low
913,SV 160GB USB2.0 Portable Hard Disk M65 White,Computers,Southridge Video,2.92,1.0,0.008,6.0,6.0,8.45,5.51,13.96,Low
914,SV 160GB USB2.0 Portable Hard Disk M65 Grey,Computers,Southridge Video,2.72,1.0,0.0075,3.0,3.0,7.87,5.51,13.38,Low
915,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,Computers,Southridge Video,3.5,1.0,0.0096,6.0,6.0,10.13,7.41,17.54,Low
916,SV 500GB USB 2.0 Portable External Hard Drive X405 Blue,Computers,Southridge Video,4.09,1.0,0.0112,4.0,4.0,11.83,7.41,19.24,Low
917,SV 500GB USB 2.0 Portable External Hard Drive X405 White,Computers,Southridge Video,5.25,1.0,0.0144,4.0,4.0,15.19,7.41,22.6,Medium
918,SV 500GB USB 2.0 Portable External Hard Drive X405 Black,Computers,Southridge Video,4.09,1.0,0.0112,5.0,5.0,11.83,7.41,19.24,Low
919,SV USB Data Cable E600 Pink,Computers,Southridge Video,5.25,16.0,0.0144,2.0,2.0,0.95,0.96,1.91,Low
920,SV USB Data Cable E600 Black,Computers,Southridge Video,6.23,17.0,0.0171,5.0,5.0,1.06,1.02,2.08,Low
921,SV USB Data Cable E600 Silver,Computers,Southridge Video,3.11,12.0,0.0085,4.0,4.0,0.75,0.72,1.47,Low
922,SV USB Data Cable E600 Grey,Computers,Southridge Video,4.48,15.0,0.0123,9.0,9.0,0.86,0.9,1.76,Low
923,SV USB Sync Charge Cable E700 Blue,Computers,Southridge Video,3.5,9.0,0.0096,4.0,4.0,1.13,1.14,2.27,Low
924,SV USB Sync Charge Cable E700 Black,Computers,Southridge Video,3.7,9.0,0.0101,3.0,3.0,1.19,1.14,2.33,Low
925,SV USB Sync Charge Cable E700 White,Computers,Southridge Video,4.67,10.0,0.0128,4.0,4.0,1.35,1.26,2.61,Low
926,SV USB Sync Charge Cable E700 Silver,Computers,Southridge Video,1.56,6.0,0.0043,3.0,3.0,0.75,0.76,1.51,Low
927,SV 512MB Laptop memory E800 White,Computers,Southridge Video,7.98,3.0,0.0219,4.0,4.0,7.7,6.5,14.2,Low
928,SV 512MB Laptop memory E800 Silver,Computers,Southridge Video,4.48,2.0,0.0123,5.0,5.0,6.48,4.33,10.81,Low
929,SV 512MB Laptop memory E800 Black,Computers,Southridge Video,4.86,3.0,0.0133,4.0,4.0,4.69,6.5,11.19,Low
930,SV 512MB Laptop memory E800 Yellow,Computers,Southridge Video,5.64,3.0,0.0155,5.0,5.0,5.44,6.5,11.94,Low
931,SV 2GB Laptop memory E800 Silver,Computers,Southridge Video,6.03,2.0,0.0165,4.0,4.0,8.72,7.01,15.73,Low
932,SV 2GB Laptop memory E800 Black,Computers,Southridge Video,4.86,2.0,0.0133,6.0,6.0,7.03,7.01,14.04,Low
933,SV 2GB Laptop memory E800 White,Computers,Southridge Video,5.64,2.0,0.0155,6.0,6.0,8.16,7.01,15.17,Low
934,SV 4GB Laptop Memory M65 Blue,Computers,Southridge Video,1.17,1.0,0.0032,2.0,2.0,3.38,4.54,7.92,Low
935,SV 4GB Laptop Memory M65 Yellow,Computers,Southridge Video,3.11,1.0,0.0085,3.0,3.0,9.0,4.54,13.54,Low
936,SV 4GB Laptop Memory M65 Black,Computers,Southridge Video,1.17,1.0,0.0032,4.0,4.0,3.38,4.54,7.92,Low
937,SV 4GB Laptop Memory M65 White,Computers,Southridge Video,5.64,2.0,0.0155,8.0,8.0,8.16,9.08,17.24,Low
938,SV Wireless LAN PCI Network Card Adapter E900 Black,Computers,Southridge Video,2.34,1.0,0.0064,3.0,3.0,6.77,6.31,13.08,Low
939,SV Wireless LAN PCI Network Card Adapter E901 Black,Computers,Southridge Video,5.25,2.0,0.0144,4.0,4.0,7.59,12.62,20.21,Medium
940,SV Wireless LAN PCI Network Card Adapter E902 Black,Computers,Southridge Video,4.67,1.0,0.0128,3.0,3.0,13.51,6.31,19.82,Low
941,SV PCI Network Adapter E903 Silver,Computers,Southridge Video,3.31,2.0,0.0091,3.0,3.0,4.79,5.35,10.14,Low
942,SV PCI Network Adapter E904 Silver,Computers,Southridge Video,2.92,2.0,0.008,5.0,5.0,4.22,5.35,9.57,Low
943,SV PCI Network Adapter E905 Silver,Computers,Southridge Video,3.5,2.0,0.0096,4.0,4.0,5.06,5.35,10.41,Low
944,A. Datum Compact Digital Camera M200 Black,Cameras and camcorders,A. Datum,4.67,1.0,0.0128,7.0,7.0,13.51,7.42,20.93,Medium
945,A. Datum Rangefinder Digital Camera X200 Black,Cameras and camcorders,A. Datum,5.06,1.0,0.0139,3.0,3.0,14.64,8.28,22.92,Medium
946,A. Datum Slim Digital Camera M180 Black,Cameras and camcorders,A. Datum,10.31,2.0,0.0282,6.0,6.0,14.91,17.02,31.93,Medium
947,A. Datum Ultra Compact Digital Camera M190 Black,Cameras and camcorders,A. Datum,5.84,1.0,0.016,4.0,4.0,16.9,9.48,26.38,Medium
948,A. Datum All in One Digital Camera M200 Black,Cameras and camcorders,A. Datum,5.64,1.0,0.0155,5.0,5.0,16.32,10.81,27.13,Medium
949,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black,Cameras and camcorders,A. Datum,8.17,1.0,0.0224,7.0,7.0,23.64,11.1,34.74,Medium
950,A. Datum Super-zoom Digital Camera X300 Black,Cameras and camcorders,A. Datum,4.28,1.0,0.0117,5.0,5.0,12.38,12.01,24.39,Medium
951,A. Datum Consumer Digital Camera E100 Black,Cameras and camcorders,A. Datum,15.37,2.0,0.0421,7.0,7.0,22.23,35.82,58.05,High
952,A. Datum Consumer Digital Camera M300 Black,Cameras and camcorders,A. Datum,8.37,2.0,0.0229,5.0,5.0,12.11,21.21,33.32,Medium
953,A. Datum Advanced Digital Camera M300 Black,Cameras and camcorders,A. Datum,6.62,1.0,0.0181,5.0,5.0,19.15,10.84,29.99,Medium
954,A. Datum Bridge Digital Camera M300 Black,Cameras and camcorders,A. Datum,6.62,1.0,0.0181,5.0,5.0,19.15,10.74,29.89,Medium
955,A. Datum SLR-like Digital Camera M400 Black,Cameras and camcorders,A. Datum,7.2,1.0,0.0197,7.0,7.0,20.83,11.32,32.15,Medium
956,A. Datum Point Shoot Digital Camera M500 Black,Cameras and camcorders,A. Datum,7.78,1.0,0.0213,6.0,6.0,22.51,11.38,33.89,Medium
957,A. Datum Full Frame Digital Camera X300 Black,Cameras and camcorders,A. Datum,15.96,2.0,0.0437,7.0,7.0,23.09,19.13,42.22,Medium
958,A. Datum Compact Digital Camera M200 Grey,Cameras and camcorders,A. Datum,3.7,1.0,0.0101,4.0,4.0,10.7,7.42,18.12,Low
959,A. Datum Rangefinder Digital Camera X200 Grey,Cameras and camcorders,A. Datum,5.25,1.0,0.0144,3.0,3.0,15.19,8.28,23.47,Medium
960,A. Datum Slim Digital Camera M180 Grey,Cameras and camcorders,A. Datum,9.34,2.0,0.0256,4.0,4.0,13.51,17.02,30.53,Medium
961,A. Datum Ultra Compact Digital Camera M190 Grey,Cameras and camcorders,A. Datum,10.7,2.0,0.0293,4.0,4.0,15.48,18.97,34.45,Medium
962,A. Datum All in One Digital Camera M200 Grey,Cameras and camcorders,A. Datum,9.92,2.0,0.0272,5.0,5.0,14.35,21.61,35.96,Medium
963,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey,Cameras and camcorders,A. Datum,7.2,1.0,0.0197,6.0,6.0,20.83,11.1,31.93,Medium
964,A. Datum Super-zoom Digital Camera X300 Grey,Cameras and camcorders,A. Datum,7.98,1.0,0.0219,5.0,5.0,23.09,12.01,35.1,Medium
965,A. Datum Consumer Digital Camera E100 Grey,Cameras and camcorders,A. Datum,13.62,1.0,0.0373,4.0,4.0,39.4,17.91,57.31,High
966,A. Datum Consumer Digital Camera M300 Grey,Cameras and camcorders,A. Datum,7.59,1.0,0.0208,4.0,4.0,21.96,10.6,32.56,Medium
967,A. Datum Advanced Digital Camera M300 Grey,Cameras and camcorders,A. Datum,9.54,2.0,0.0261,6.0,6.0,13.8,21.67,35.47,Medium
968,A. Datum Bridge Digital Camera M300 Grey,Cameras and camcorders,A. Datum,11.09,2.0,0.0304,5.0,5.0,16.04,21.49,37.53,Medium
969,A. Datum SLR-like Digital Camera M400 Grey,Cameras and camcorders,A. Datum,9.15,2.0,0.0251,4.0,4.0,13.24,22.64,35.88,Medium
970,A. Datum Point n' Shoot Digital Camera M500 Grey,Cameras and camcorders,A. Datum,4.86,1.0,0.0133,4.0,4.0,14.06,11.38,25.44,Medium
971,A. Datum Full Frame Digital Camera X300 Grey,Cameras and camcorders,A. Datum,8.37,2.0,0.0229,5.0,5.0,12.11,19.13,31.24,Medium
972,A. Datum Compact Digital Camera M200 Pink,Cameras and camcorders,A. Datum,5.84,2.0,0.016,3.0,3.0,8.45,14.83,23.28,Medium
973,A. Datum Rangefinder Digital Camera X200 Pink,Cameras and camcorders,A. Datum,14.59,2.0,0.04,6.0,6.0,21.1,16.57,37.67,Medium
974,A. Datum Slim Digital Camera M180 Pink,Cameras and camcorders,A. Datum,10.31,2.0,0.0282,4.0,4.0,14.91,17.02,31.93,Medium
975,A. Datum Ultra Compact Digital Camera M190 Pink,Cameras and camcorders,A. Datum,6.23,1.0,0.0171,5.0,5.0,18.02,9.48,27.5,Medium
976,A. Datum All in One Digital Camera M200 Pink,Cameras and camcorders,A. Datum,9.54,2.0,0.0261,5.0,5.0,13.8,21.61,35.41,Medium
977,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink,Cameras and camcorders,A. Datum,8.95,2.0,0.0245,4.0,4.0,12.95,22.2,35.15,Medium
978,A. Datum Super-zoom Digital Camera X300 Pink,Cameras and camcorders,A. Datum,7.98,1.0,0.0219,6.0,6.0,23.09,12.01,35.1,Medium
979,A. Datum Consumer Digital Camera E100 Pink,Cameras and camcorders,A. Datum,8.37,1.0,0.0229,5.0,5.0,24.21,17.91,42.12,Medium
980,A. Datum Consumer Digital Camera M300 Pink,Cameras and camcorders,A. Datum,5.06,1.0,0.0139,7.0,7.0,14.64,10.6,25.24,Medium
981,A. Datum Advanced Digital Camera M300 Pink,Cameras and camcorders,A. Datum,6.42,1.0,0.0176,4.0,4.0,18.57,10.84,29.41,Medium
982,A. Datum Bridge Digital Camera M300 Pink,Cameras and camcorders,A. Datum,7.01,1.0,0.0192,3.0,3.0,20.28,10.74,31.02,Medium
983,A. Datum SLR-like Digital Camera M400 Pink,Cameras and camcorders,A. Datum,6.81,1.0,0.0187,3.0,3.0,19.7,11.32,31.02,Medium
984,A. Datum Point Shoot Digital Camera M500 Pink,Cameras and camcorders,A. Datum,12.45,2.0,0.0341,7.0,7.0,18.01,22.76,40.77,Medium
985,A. Datum Full Frame Digital Camera X300 Pink,Cameras and camcorders,A. Datum,11.09,2.0,0.0304,6.0,6.0,16.04,19.13,35.17,Medium
986,A. Datum Compact Digital Camera M200 Silver,Cameras and camcorders,A. Datum,13.43,2.0,0.0368,5.0,5.0,19.43,14.83,34.26,Medium
987,A. Datum Rangefinder Digital Camera X200 Silver,Cameras and camcorders,A. Datum,6.62,2.0,0.0181,5.0,5.0,9.58,16.57,26.15,Medium
988,A. Datum Slim Digital Camera M180 Silver,Cameras and camcorders,A. Datum,5.25,1.0,0.0144,5.0,5.0,15.19,8.51,23.7,Medium
989,A. Datum Ultra Compact Digital Camera M190 Silver,Cameras and camcorders,A. Datum,11.29,2.0,0.0309,6.0,6.0,16.33,18.97,35.3,Medium
990,A. Datum All in One Digital Camera M200 Silver,Cameras and camcorders,A. Datum,12.45,2.0,0.0341,5.0,5.0,18.01,21.61,39.62,Medium
991,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,Cameras and camcorders,A. Datum,8.17,1.0,0.0224,4.0,4.0,23.64,11.1,34.74,Medium
992,A. Datum Super-zoom Digital Camera X300 Silver,Cameras and camcorders,A. Datum,8.37,1.0,0.0229,4.0,4.0,24.21,12.01,36.22,Medium
993,A. Datum Consumer Digital Camera E100 Silver,Cameras and camcorders,A. Datum,7.98,1.0,0.0219,3.0,3.0,23.09,17.91,41.0,Medium
994,A. Datum Consumer Digital Camera M300 Silver,Cameras and camcorders,A. Datum,9.34,2.0,0.0256,6.0,6.0,13.51,21.21,34.72,Medium
995,A. Datum Advanced Digital Camera M300 Silver,Cameras and camcorders,A. Datum,6.81,1.0,0.0187,5.0,5.0,19.7,10.84,30.54,Medium
996,A. Datum Bridge Digital Camera M300 Silver,Cameras and camcorders,A. Datum,6.03,1.0,0.0165,4.0,4.0,17.44,10.74,28.18,Medium
997,A. Datum SLR-like Digital Camera M400 Silver,Cameras and camcorders,A. Datum,6.62,1.0,0.0181,4.0,4.0,19.15,11.32,30.47,Medium
998,A. Datum Point Shoot Digital Camera M500 Silver,Cameras and camcorders,A. Datum,4.28,1.0,0.0117,5.0,5.0,12.38,11.38,23.76,Medium
999,A. Datum Full Frame Digital Camera X300 Silver,Cameras and camcorders,A. Datum,5.64,1.0,0.0155,4.0,4.0,16.32,9.57,25.89,Medium
1000,A. Datum Compact Digital Camera M200 Orange,Cameras and camcorders,A. Datum,6.81,2.0,0.0187,5.0,5.0,9.85,14.83,24.68,Medium
1001,A. Datum Rangefinder Digital Camera X200 Orange,Cameras and camcorders,A. Datum,8.37,2.0,0.0229,5.0,5.0,12.11,16.57,28.68,Medium
1002,A. Datum Slim Digital Camera M180 Orange,Cameras and camcorders,A. Datum,2.92,1.0,0.008,3.0,3.0,8.45,8.51,16.96,Low
1003,A. Datum Ultra Compact Digital Camera M190 Orange,Cameras and camcorders,A. Datum,7.39,2.0,0.0202,6.0,6.0,10.69,18.97,29.66,Medium
1004,A. Datum All in One Digital Camera M200 Orange,Cameras and camcorders,A. Datum,11.29,2.0,0.0309,6.0,6.0,16.33,21.61,37.94,Medium
1005,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange,Cameras and camcorders,A. Datum,8.76,2.0,0.024,6.0,6.0,12.67,22.2,34.87,Medium
1006,A. Datum Super-zoom Digital Camera X300 Orange,Cameras and camcorders,A. Datum,5.64,1.0,0.0155,3.0,3.0,16.32,12.01,28.33,Medium
1007,A. Datum Consumer Digital Camera E100 Orange,Cameras and camcorders,A. Datum,10.7,1.0,0.0293,5.0,5.0,30.96,17.91,48.87,Medium
1008,A. Datum Consumer Digital Camera M300 Orange,Cameras and camcorders,A. Datum,6.23,1.0,0.0171,4.0,4.0,18.02,10.6,28.62,Medium
1009,A. Datum Advanced Digital Camera M300 Orange,Cameras and camcorders,A. Datum,8.95,2.0,0.0245,5.0,5.0,12.95,21.67,34.62,Medium
1010,A. Datum Bridge Digital Camera M300 Orange,Cameras and camcorders,A. Datum,15.76,2.0,0.0432,6.0,6.0,22.8,21.49,44.29,Medium
1011,A. Datum SLR-like Digital Camera M400 Orange,Cameras and camcorders,A. Datum,5.45,1.0,0.0149,3.0,3.0,15.77,11.32,27.09,Medium
1012,A. Datum Point Shoot Digital Camera M500 Orange,Cameras and camcorders,A. Datum,13.43,2.0,0.0368,4.0,4.0,19.43,22.76,42.19,Medium
1013,A. Datum Full Frame Digital Camera X300 Orange,Cameras and camcorders,A. Datum,7.59,2.0,0.0208,5.0,5.0,10.98,19.13,30.11,Medium
1014,A. Datum Compact Digital Camera M200 Green,Cameras and camcorders,A. Datum,6.81,2.0,0.0187,5.0,5.0,9.85,14.83,24.68,Medium
1015,A. Datum Rangefinder Digital Camera X200 Green,Cameras and camcorders,A. Datum,7.59,2.0,0.0208,4.0,4.0,10.98,16.57,27.55,Medium
1016,A. Datum Slim Digital Camera M180 Green,Cameras and camcorders,A. Datum,7.78,2.0,0.0213,3.0,3.0,11.25,17.02,28.27,Medium
1017,A. Datum Ultra Compact Digital Camera M190 Green,Cameras and camcorders,A. Datum,5.84,1.0,0.016,5.0,5.0,16.9,9.48,26.38,Medium
1018,A. Datum All in One Digital Camera M200 Green,Cameras and camcorders,A. Datum,12.26,2.0,0.0336,6.0,6.0,17.73,21.61,39.34,Medium
1019,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green,Cameras and camcorders,A. Datum,8.17,1.0,0.0224,5.0,5.0,23.64,11.1,34.74,Medium
1020,A. Datum Super-zoom Digital Camera X300 Green,Cameras and camcorders,A. Datum,4.48,1.0,0.0123,4.0,4.0,12.96,12.01,24.97,Medium
1021,A. Datum Consumer Digital Camera E100 Green,Cameras and camcorders,A. Datum,10.51,1.0,0.0288,6.0,6.0,30.41,17.91,48.32,Medium
1022,A. Datum Consumer Digital Camera M300 Green,Cameras and camcorders,A. Datum,7.78,1.0,0.0213,5.0,5.0,22.51,10.6,33.11,Medium
1023,A. Datum Advanced Digital Camera M300 Green,Cameras and camcorders,A. Datum,7.98,1.0,0.0219,6.0,6.0,23.09,10.84,33.93,Medium
1024,A. Datum Bridge Digital Camera M300 Green,Cameras and camcorders,A. Datum,14.01,2.0,0.0384,6.0,6.0,20.27,21.49,41.76,Medium
1025,A. Datum SLR-like Digital Camera M400 Green,Cameras and camcorders,A. Datum,4.86,1.0,0.0133,4.0,4.0,14.06,11.32,25.38,Medium
1026,A. Datum Point Shoot Digital Camera M500 Green,Cameras and camcorders,A. Datum,9.15,2.0,0.0251,6.0,6.0,13.24,22.76,36.0,Medium
1027,A. Datum Full Frame Digital Camera X300 Green,Cameras and camcorders,A. Datum,6.23,1.0,0.0171,7.0,7.0,18.02,9.57,27.59,Medium
1028,A. Datum Compact Digital Camera M200 Azure,Cameras and camcorders,A. Datum,4.48,1.0,0.0123,3.0,3.0,12.96,7.42,20.38,Medium
1029,A. Datum Rangefinder Digital Camera X200 Azure,Cameras and camcorders,A. Datum,11.87,2.0,0.0325,5.0,5.0,17.17,16.57,33.74,Medium
1030,A. Datum Slim Digital Camera M180 Azure,Cameras and camcorders,A. Datum,7.78,2.0,0.0213,4.0,4.0,11.25,17.02,28.27,Medium
1031,A. Datum Ultra Compact Digital Camera M190 Azure,Cameras and camcorders,A. Datum,9.54,2.0,0.0261,5.0,5.0,13.8,18.97,32.77,Medium
1032,A. Datum All in One Digital Camera M200 Azure,Cameras and camcorders,A. Datum,14.01,2.0,0.0384,5.0,5.0,20.27,21.61,41.88,Medium
1033,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure,Cameras and camcorders,A. Datum,11.68,2.0,0.032,5.0,5.0,16.9,22.2,39.1,Medium
1034,A. Datum Super-zoom Digital Camera X300 Azure,Cameras and camcorders,A. Datum,7.59,1.0,0.0208,5.0,5.0,21.96,12.01,33.97,Medium
1035,A. Datum Consumer Digital Camera E100 Azure,Cameras and camcorders,A. Datum,7.01,1.0,0.0192,4.0,4.0,20.28,17.91,38.19,Medium
1036,A. Datum Consumer Digital Camera M300 Azure,Cameras and camcorders,A. Datum,11.29,2.0,0.0309,4.0,4.0,16.33,21.21,37.54,Medium
1037,A. Datum Advanced Digital Camera M300 Azure,Cameras and camcorders,A. Datum,6.03,1.0,0.0165,6.0,6.0,17.44,10.84,28.28,Medium
1038,A. Datum Bridge Digital Camera M300 Azure,Cameras and camcorders,A. Datum,7.01,1.0,0.0192,5.0,5.0,20.28,10.74,31.02,Medium
1039,A. Datum SLR-like Digital Camera M400 Azure,Cameras and camcorders,A. Datum,8.56,1.0,0.0235,4.0,4.0,24.76,11.32,36.08,Medium
1040,A. Datum Point n' Shoot Digital Camera M500 Azure,Cameras and camcorders,A. Datum,11.29,2.0,0.0309,4.0,4.0,16.33,22.76,39.09,Medium
1041,A. Datum Full Frame Digital Camera X300 Azure,Cameras and camcorders,A. Datum,6.42,1.0,0.0176,4.0,4.0,18.57,9.57,28.14,Medium
1042,A. Datum Point Shoot Digital Camera M500 Silver Grey,Cameras and camcorders,A. Datum,13.62,2.0,0.0373,6.0,6.0,19.7,22.76,42.46,Medium
1043,A. Datum Full Frame Digital Camera X300 Silver Grey,Cameras and camcorders,A. Datum,4.09,1.0,0.0112,3.0,3.0,11.83,9.57,21.4,Medium
1044,A. Datum SLR Camera X135 Black,Cameras and camcorders,A. Datum,7.39,1.0,0.0202,4.0,4.0,21.38,25.97,47.35,Medium
1045,"A. Datum SLR Camera 35"" X358 Black",Cameras and camcorders,A. Datum,11.09,1.0,0.0304,6.0,6.0,32.08,24.35,56.43,High
1046,A. Datum SLR Camera M135 Black,Cameras and camcorders,A. Datum,8.95,1.0,0.0245,4.0,4.0,25.89,17.93,43.82,Medium
1047,"A. Datum SLR Camera 35"" M358 Black",Cameras and camcorders,A. Datum,4.67,1.0,0.0128,3.0,3.0,13.51,19.43,32.94,Medium
1048,A. Datum SLR Camera X136 Silver,Cameras and camcorders,A. Datum,9.54,1.0,0.0261,5.0,5.0,27.6,17.68,45.28,Medium
1049,"A. Datum SLR Camera 35"" X358 Silver",Cameras and camcorders,A. Datum,6.03,1.0,0.0165,4.0,4.0,17.44,24.35,41.79,Medium
1050,A. Datum SLR Camera M136 Silver,Cameras and camcorders,A. Datum,5.84,1.0,0.016,5.0,5.0,16.9,17.93,34.83,Medium
1051,"A. Datum SLR Camera 35"" M358 Silver",Cameras and camcorders,A. Datum,9.34,1.0,0.0256,6.0,6.0,27.02,19.43,46.45,Medium
1052,A. Datum SLR Camera X137 Grey,Cameras and camcorders,A. Datum,6.23,1.0,0.0171,3.0,3.0,18.02,25.97,43.99,Medium
1053,"A. Datum SLR Camera 35"" X358 Grey",Cameras and camcorders,A. Datum,7.39,1.0,0.0202,3.0,3.0,21.38,24.35,45.73,Medium
